PassengerId,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,CabinNum,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_True,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_True,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_S
5852_01,27.0,0.0,0.0,0.0,727.0,260.0,False,370,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5854_01,36.0,0.0,75.0,106.0,0.0,1903.0,True,1117,False,False,False,False,True,False,False,False,False,False,True,False,False,True
5855_01,64.0,0.0,623.0,1827.0,0.0,0.0,True,1209,False,False,False,False,True,False,False,False,False,False,True,False,False,False
5855_02,41.0,0.0,0.0,687.0,0.0,65.0,True,949,False,False,False,True,False,False,False,False,False,False,False,True,False,False
5856_01,27.0,0.0,0.0,0.0,0.0,0.0,True,199,True,False,True,False,False,False,True,False,False,False,False,False,False,False
5856_02,27.0,0.0,0.0,0.0,0.0,0.0,True,199,True,False,True,False,True,False,True,False,False,False,False,False,False,False
5857_01,27.0,0.0,2.0,64.0,139.0,3831.0,False,378,True,False,False,False,True,False,False,False,False,True,False,False,False,True
5858_01,22.0,483.0,0.0,0.0,304.0,21.0,True,948,False,False,False,False,False,False,False,False,False,False,False,True,False,True
5859_01,23.0,0.0,456.0,2624.0,912.0,8.0,True,371,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5860_01,40.0,7.0,0.0,6.0,1206.0,88.0,False,1118,False,True,False,False,True,False,False,False,False,False,True,False,False,True
5860_02,2.0,0.0,0.0,0.0,0.0,0.0,True,1118,False,True,True,False,True,False,False,False,False,False,True,False,False,True
5860_03,0.0,0.0,0.0,0.0,0.0,0.0,True,1118,False,True,False,False,True,False,False,False,False,False,True,False,False,True
5861_01,27.0,0.0,1774.0,0.0,17.0,13.0,True,949,False,False,False,False,True,False,False,False,False,False,False,True,False,True
5863_01,0.0,0.0,0.0,0.0,0.0,0.0,True,950,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5863_02,17.0,0.0,566.0,18.0,318.0,0.0,False,1210,False,False,False,False,True,False,False,False,False,False,True,False,False,False
5867_01,45.0,0.0,0.0,0.0,1501.0,24.0,False,1212,False,False,False,False,True,False,False,False,False,False,True,False,False,False
5868_01,62.0,104.0,53.0,194.0,436.0,0.0,False,379,False,False,False,False,True,False,False,False,False,True,False,False,False,True
5869_01,14.0,0.0,0.0,0.0,0.0,0.0,True,952,False,False,True,False,False,False,False,False,False,False,False,True,False,True
5871_01,24.0,0.0,1369.0,848.0,0.0,0.0,True,1120,False,False,False,False,False,False,False,False,False,False,True,False,False,True
5874_01,51.0,0.0,0.0,0.0,0.0,0.0,True,953,False,False,True,True,False,False,False,False,False,False,False,True,False,True
5875_01,49.0,20.0,0.0,0.0,769.0,0.0,False,381,False,False,False,False,True,False,False,False,False,True,False,False,False,True
5876_01,52.0,1364.0,131.0,444.0,0.0,0.0,True,184,False,True,False,False,True,False,False,False,True,False,False,False,False,False
5876_02,35.0,0.0,0.0,0.0,0.0,0.0,True,1213,False,True,True,False,False,False,False,False,False,False,True,False,False,False
5876_03,22.0,0.0,0.0,0.0,0.0,0.0,True,1213,False,True,True,False,True,False,False,False,False,False,True,False,False,False
5877_01,17.0,0.0,0.0,1552.0,0.0,0.0,False,1121,False,False,False,False,True,False,False,False,False,False,True,False,False,True
5878_01,47.0,0.0,0.0,0.0,0.0,0.0,True,224,True,False,True,False,False,False,True,False,False,False,False,False,False,True
5879_01,25.0,0.0,0.0,0.0,0.0,0.0,True,1122,False,True,True,False,True,False,False,False,False,False,True,False,False,True
5880_01,11.0,0.0,0.0,0.0,0.0,0.0,True,953,False,False,True,False,True,False,False,False,False,False,False,True,False,False
5882_01,17.0,18.0,10.0,73.0,0.0,1049.0,False,1214,False,False,False,False,True,False,False,False,False,False,True,False,False,False
5885_01,41.0,8.0,532.0,0.0,0.0,100.0,True,1123,False,False,False,False,True,False,False,False,False,False,True,False,False,True
5885_02,55.0,0.0,0.0,0.0,507.0,909.0,True,1123,False,False,False,False,True,False,False,False,False,False,True,False,False,True
5885_03,29.0,0.0,2395.0,7.0,20.0,6.0,True,1123,False,False,False,False,True,False,False,False,False,False,True,False,False,True
5885_04,19.0,0.0,0.0,0.0,888.0,0.0,False,954,False,False,False,False,True,False,False,False,False,False,False,True,False,True
5885_05,23.0,0.0,0.0,0.0,0.0,0.0,True,954,False,False,True,False,False,False,False,False,False,False,False,True,False,True
5885_06,32.0,4518.0,914.0,0.0,93.0,0.0,False,954,False,False,False,False,True,False,False,False,False,False,False,True,False,True
5885_07,27.0,0.0,0.0,0.0,0.0,1818.0,False,954,False,False,False,False,True,False,False,False,False,False,False,True,False,True
5885_08,25.0,0.0,0.0,892.0,0.0,0.0,True,954,False,False,False,False,True,False,False,False,False,False,False,True,False,True
5886_01,24.0,10.0,49.0,0.0,1497.0,10.0,False,1216,False,True,False,False,True,False,False,False,False,False,True,False,False,False
5886_02,30.0,0.0,0.0,0.0,0.0,0.0,False,373,False,True,True,False,True,False,False,False,False,True,False,False,False,False
5887_01,50.0,781.0,2.0,0.0,61.0,0.0,True,374,False,False,False,True,False,False,False,False,False,True,False,False,False,False
5887_02,51.0,201.0,574.0,40.0,0.0,11.0,False,1217,False,False,False,False,True,False,False,False,False,False,True,False,False,False
5888_01,27.0,1331.0,0.0,0.0,0.0,0.0,False,1218,False,True,False,False,False,False,False,False,False,False,True,False,False,False
5888_02,35.0,750.0,0.0,0.0,0.0,1065.0,False,1218,False,True,False,False,True,False,False,False,False,False,True,False,False,False
5889_01,48.0,0.0,0.0,790.0,2368.0,1292.0,False,954,False,False,False,False,True,False,False,False,False,False,False,True,False,False
5890_01,27.0,0.0,0.0,0.0,0.0,0.0,True,955,False,False,True,False,True,False,False,False,False,False,False,True,False,True
5891_01,19.0,0.0,0.0,0.0,0.0,0.0,True,955,False,False,True,True,False,False,False,False,False,False,False,True,False,False
5894_01,18.0,0.0,0.0,0.0,0.0,0.0,True,957,False,False,True,True,False,False,False,False,False,False,False,True,False,True
5897_01,25.0,0.0,0.0,0.0,0.0,0.0,True,221,True,False,False,False,False,False,False,True,False,False,False,False,False,True
5898_01,41.0,0.0,0.0,0.0,0.0,0.0,True,958,False,False,True,False,False,False,False,False,False,False,False,True,False,True
5900_01,62.0,0.0,0.0,0.0,0.0,0.0,True,1220,False,True,True,False,True,False,False,False,False,False,True,False,False,False
5900_02,30.0,0.0,0.0,0.0,0.0,0.0,True,1220,False,True,True,False,True,False,False,False,False,False,True,False,False,False
5900_03,6.0,0.0,0.0,0.0,0.0,0.0,True,1220,False,True,True,False,True,False,False,False,False,False,True,False,False,False
5901_01,15.0,0.0,40.0,0.0,0.0,839.0,False,1221,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5902_01,34.0,162.0,0.0,690.0,28.0,0.0,False,177,False,True,False,True,False,False,False,False,True,False,False,False,False,True
5903_01,34.0,223.0,0.0,13.0,514.0,41.0,False,376,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5905_01,23.0,16.0,687.0,1.0,1.0,0.0,True,959,False,False,False,False,True,False,False,False,False,False,False,True,False,True
5906_01,51.0,0.0,0.0,207.0,347.0,262.0,False,957,False,False,False,False,True,False,False,False,False,False,False,True,False,False
5907_01,63.0,0.0,0.0,0.0,0.0,0.0,True,960,False,False,True,True,False,False,False,False,False,False,False,True,False,True
5908_01,42.0,84.0,392.0,300.0,0.0,0.0,True,1126,False,False,False,False,True,False,False,False,False,False,True,False,False,True
5909_01,19.0,0.0,716.0,0.0,0.0,0.0,True,1127,False,False,False,False,False,False,False,False,False,False,True,False,False,True
5909_02,5.0,0.0,0.0,0.0,0.0,0.0,True,961,False,False,True,False,True,False,False,False,False,False,False,True,False,True
5909_03,2.0,0.0,0.0,0.0,0.0,0.0,True,961,False,False,True,False,False,False,False,False,False,False,False,True,False,True
5912_01,15.0,0.0,0.0,0.0,0.0,0.0,True,963,False,False,True,False,True,False,False,False,False,False,False,True,False,True
5913_01,36.0,0.0,6.0,0.0,1.0,1407.0,False,185,True,False,False,False,True,False,False,False,True,False,False,False,False,False
5915_01,32.0,0.0,0.0,39.0,0.0,749.0,False,382,False,False,False,False,True,False,False,False,False,True,False,False,False,True
5916_01,19.0,2.0,3.0,450.0,204.0,0.0,True,383,False,False,False,False,True,False,False,False,False,True,False,False,False,True
5919_01,26.0,0.0,2427.0,15.0,5.0,0.0,True,55,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5920_01,33.0,48.0,94.0,756.0,308.0,0.0,False,1223,False,False,False,False,True,False,False,False,False,False,True,False,False,False
5921_01,38.0,0.0,0.0,0.0,0.0,0.0,True,959,False,False,True,False,True,False,False,False,False,False,False,True,False,False
5921_02,22.0,0.0,0.0,859.0,62.0,0.0,False,1224,False,False,False,False,True,False,False,False,False,False,True,False,False,False
5922_01,32.0,0.0,0.0,0.0,0.0,0.0,False,960,False,False,False,False,True,False,False,False,False,False,False,True,False,False
5923_01,30.0,0.0,0.0,0.0,0.0,0.0,True,1129,False,True,True,False,False,False,False,False,False,False,True,False,False,True
5924_01,51.0,152.0,55.0,25.0,74.0,289.0,False,1225,False,False,False,False,True,False,False,False,False,False,True,False,False,False
5925_01,29.0,0.0,1644.0,0.0,0.0,3780.0,False,226,True,False,False,False,True,False,True,False,False,False,False,False,False,True
5925_02,16.0,0.0,2002.0,0.0,96.0,69.0,True,226,True,False,False,False,True,False,True,False,False,False,False,False,False,True
5925_03,32.0,0.0,0.0,0.0,241.0,4757.0,False,226,True,False,False,False,True,False,True,False,False,False,False,False,False,True
5927_01,24.0,0.0,2421.0,0.0,725.0,2300.0,False,201,True,False,False,False,False,False,True,False,False,False,False,False,False,False
5927_02,23.0,0.0,109.0,0.0,4810.0,25.0,False,201,True,False,False,False,True,False,True,False,False,False,False,False,False,False
5927_03,46.0,0.0,0.0,0.0,0.0,0.0,True,201,True,False,True,False,False,False,True,False,False,False,False,False,False,False
5927_04,49.0,0.0,1264.0,0.0,5474.0,104.0,False,201,True,False,False,False,False,False,True,False,False,False,False,False,False,False
5927_05,17.0,0.0,0.0,0.0,0.0,0.0,True,201,True,False,True,False,True,False,True,False,False,False,False,False,False,False
5927_06,35.0,4.0,3857.0,324.0,899.0,375.0,False,201,True,False,False,False,False,False,True,False,False,False,False,False,False,False
5927_07,43.0,0.0,1706.0,0.0,274.0,2056.0,False,201,True,False,False,False,False,False,True,False,False,False,False,False,False,False
5928_01,20.0,149.0,25.0,559.0,21.0,33.0,True,377,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5930_01,24.0,0.0,0.0,0.0,0.0,0.0,True,227,True,False,True,False,False,False,True,False,False,False,False,False,False,True
5930_02,28.0,0.0,1014.0,0.0,2463.0,517.0,False,227,True,False,False,False,True,False,True,False,False,False,False,False,False,True
5930_03,19.0,0.0,0.0,0.0,0.0,0.0,True,227,True,False,True,False,False,False,True,False,False,False,False,False,False,True
5931_01,39.0,0.0,0.0,0.0,1854.0,171.0,False,56,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5933_01,34.0,1547.0,485.0,97.0,59.0,0.0,False,1131,False,True,False,False,True,False,False,False,False,False,True,False,False,True
5934_01,29.0,89.0,1725.0,0.0,0.0,3.0,True,962,False,False,False,False,True,False,False,False,False,False,False,True,False,False
5938_01,14.0,0.0,0.0,52.0,0.0,0.0,True,384,False,False,False,False,False,False,False,False,False,True,False,False,False,True
5938_02,27.0,0.0,0.0,0.0,0.0,0.0,True,967,False,False,True,False,True,False,False,False,False,False,False,True,False,True
5939_01,30.0,628.0,0.0,544.0,0.0,126.0,False,385,False,False,False,False,True,False,False,False,False,True,False,False,False,True
5941_01,27.0,72.0,914.0,0.0,0.0,7.0,True,386,False,False,False,False,True,False,False,False,False,True,False,False,False,True
5944_01,32.0,0.0,0.0,0.0,0.0,0.0,True,969,False,False,True,True,False,False,False,False,False,False,False,True,False,True
5945_01,7.0,0.0,0.0,0.0,0.0,0.0,True,970,False,False,True,False,True,False,False,False,False,False,False,True,False,True
5945_02,34.0,0.0,0.0,0.0,0.0,0.0,True,970,False,False,True,False,False,False,False,False,False,False,False,True,False,True
5945_03,47.0,163.0,2.0,11.0,593.0,0.0,True,970,False,False,False,True,False,False,False,False,False,False,False,True,False,True
5946_01,19.0,300.0,5.0,642.0,0.0,0.0,False,387,False,True,False,False,True,False,False,False,False,True,False,False,False,True
5947_01,52.0,0.0,0.0,0.0,0.0,0.0,True,388,True,False,True,False,True,False,False,False,False,True,False,False,False,True
5949_01,19.0,758.0,425.0,0.0,0.0,0.0,False,180,False,True,False,False,True,False,False,False,True,False,False,False,False,True
5949_02,18.0,0.0,0.0,0.0,0.0,0.0,True,1132,False,True,True,False,True,False,False,False,False,False,True,False,False,True
5950_01,32.0,0.0,5.0,0.0,64.0,0.0,False,378,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5951_01,21.0,423.0,0.0,172.0,0.0,0.0,False,1133,False,False,False,False,False,False,False,False,False,False,True,False,False,True
5952_01,22.0,0.0,0.0,0.0,0.0,0.0,True,1134,False,True,False,False,False,False,False,False,False,False,True,False,False,True
5953_01,13.0,157.0,0.0,1199.0,0.0,14.0,False,390,False,True,False,False,True,False,False,False,False,True,False,False,False,True
5954_01,25.0,2093.0,0.0,6.0,0.0,0.0,False,391,False,True,False,False,True,False,False,False,False,True,False,False,False,True
5955_01,33.0,836.0,0.0,155.0,31.0,0.0,False,392,False,True,False,False,True,False,False,False,False,True,False,False,False,True
5955_02,27.0,1379.0,0.0,414.0,0.0,805.0,False,1135,False,True,False,False,True,False,False,False,False,False,True,False,False,True
5956_01,21.0,12.0,0.0,0.0,1658.0,0.0,False,379,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5957_01,17.0,0.0,0.0,0.0,0.0,0.0,True,203,True,False,True,False,False,False,True,False,False,False,False,False,False,False
5957_02,15.0,0.0,0.0,0.0,0.0,0.0,True,203,True,False,True,False,False,False,True,False,False,False,False,False,False,False
5957_03,58.0,2.0,3862.0,0.0,1482.0,73.0,False,203,True,False,False,False,False,True,True,False,False,False,False,False,False,False
5959_01,29.0,1.0,2809.0,97.0,61.0,1227.0,False,181,True,False,False,False,True,False,False,False,True,False,False,False,False,True
5959_02,34.0,0.0,0.0,0.0,0.0,0.0,True,181,True,False,True,False,True,False,False,False,True,False,False,False,False,True
5960_01,28.0,0.0,4780.0,1761.0,1.0,247.0,True,222,True,False,False,False,True,False,False,True,False,False,False,False,False,True
5960_02,29.0,3215.0,1211.0,4.0,7.0,417.0,True,222,True,False,False,False,True,False,False,True,False,False,False,False,False,True
5960_03,25.0,0.0,0.0,0.0,0.0,0.0,True,222,True,False,True,False,False,False,False,True,False,False,False,False,False,True
5963_01,23.0,112.0,1184.0,143.0,2.0,585.0,False,1228,False,True,False,False,False,False,False,False,False,False,True,False,False,False
5965_01,22.0,0.0,40.0,689.0,0.0,79.0,True,964,False,False,False,False,True,False,False,False,False,False,False,True,False,False
5967_01,38.0,0.0,0.0,0.0,0.0,0.0,True,965,False,False,True,False,False,False,False,False,False,False,False,True,False,False
5967_02,38.0,0.0,784.0,0.0,0.0,0.0,True,965,False,False,False,False,True,False,False,False,False,False,False,True,False,False
5967_03,0.0,0.0,0.0,0.0,0.0,0.0,False,965,False,False,False,False,True,False,False,False,False,False,False,True,False,False
5968_01,27.0,17.0,0.0,0.0,49.0,867.0,False,1229,False,False,False,False,True,False,False,False,False,False,True,False,False,False
5969_01,0.0,0.0,0.0,0.0,0.0,0.0,True,972,False,False,True,False,True,False,False,False,False,False,False,True,False,True
5969_02,37.0,0.0,698.0,0.0,0.0,6.0,False,1137,False,False,False,False,False,False,False,False,False,False,True,False,False,True
5969_03,2.0,0.0,0.0,0.0,0.0,0.0,True,972,False,False,False,False,True,False,False,False,False,False,False,True,False,True
5970_01,40.0,0.0,0.0,0.0,0.0,0.0,True,229,True,False,True,False,False,False,True,False,False,False,False,False,False,True
5971_01,47.0,448.0,0.0,891.0,0.0,235.0,False,1230,False,True,False,False,True,False,False,False,False,False,True,False,False,False
5972_01,34.0,0.0,11.0,610.0,591.0,769.0,True,1138,False,False,False,False,True,False,False,False,False,False,True,False,False,True
5973_01,43.0,1086.0,4.0,202.0,401.0,0.0,False,1139,False,True,False,False,True,False,False,False,False,False,True,False,False,True
5974_01,21.0,0.0,0.0,0.0,0.0,0.0,True,186,False,True,True,False,False,False,False,False,True,False,False,False,False,False
5975_01,43.0,0.0,0.0,0.0,0.0,0.0,True,380,True,False,True,False,False,False,False,False,False,True,False,False,False,False
5976_01,33.0,3090.0,0.0,808.0,0.0,0.0,False,182,False,True,False,False,True,False,False,False,True,False,False,False,False,True
5977_01,28.0,0.0,0.0,0.0,0.0,0.0,True,230,True,False,False,False,True,False,True,False,False,False,False,False,False,True
5977_02,57.0,200.0,9.0,0.0,0.0,24133.0,False,230,True,False,False,False,False,False,True,False,False,False,False,False,False,True
5977_03,27.0,0.0,0.0,0.0,0.0,0.0,True,230,True,False,False,False,True,False,True,False,False,False,False,False,False,True
5977_04,46.0,0.0,3259.0,761.0,4423.0,0.0,False,230,True,False,False,False,True,False,True,False,False,False,False,False,False,True
5980_01,19.0,0.0,0.0,0.0,2.0,9.0,True,223,True,False,False,False,False,False,False,True,False,False,False,False,False,True
5981_01,27.0,441.0,0.0,397.0,471.0,0.0,False,1140,False,True,False,False,True,False,False,False,False,False,True,False,False,True
5981_02,2.0,0.0,0.0,0.0,0.0,0.0,True,1140,False,False,False,False,True,False,False,False,False,False,True,False,False,True
5981_03,0.0,0.0,0.0,0.0,0.0,0.0,True,1140,False,True,False,False,True,False,False,False,False,False,True,False,False,True
5983_01,25.0,1442.0,0.0,0.0,0.0,13.0,False,1233,False,True,False,False,True,True,False,False,False,False,True,False,False,False
5983_02,47.0,0.0,0.0,0.0,0.0,0.0,True,1233,False,True,True,False,True,False,False,False,False,False,True,False,False,False
5984_01,38.0,1208.0,0.0,13.0,38.0,0.0,True,187,False,True,False,True,False,False,False,False,True,False,False,False,False,False
5984_02,24.0,555.0,0.0,618.0,0.0,0.0,False,381,False,True,False,False,True,False,False,False,False,True,False,False,False,False
5985_01,24.0,276.0,0.0,0.0,0.0,489.0,True,1234,False,False,False,False,True,False,False,False,False,False,True,False,False,False
5986_01,25.0,0.0,0.0,0.0,0.0,0.0,True,188,True,False,False,False,True,False,False,False,True,False,False,False,False,False
5987_01,29.0,0.0,5.0,6.0,0.0,0.0,True,973,False,False,False,False,True,False,False,False,False,False,False,True,False,True
5988_01,44.0,2956.0,0.0,10.0,12.0,692.0,False,1235,False,True,False,False,False,False,False,False,False,False,True,False,False,False
5989_01,20.0,0.0,0.0,0.0,703.0,0.0,False,1141,False,False,False,False,True,False,False,False,False,False,True,False,False,True
5990_01,23.0,0.0,0.0,0.0,0.0,0.0,True,974,False,False,True,False,True,False,False,False,False,False,False,True,False,True
5991_01,26.0,0.0,9641.0,51.0,224.0,2428.0,True,224,True,False,False,False,False,False,False,True,False,False,False,False,False,True
5992_01,20.0,0.0,0.0,0.0,0.0,0.0,True,975,False,False,True,True,False,False,False,False,False,False,False,True,False,True
5993_01,27.0,0.0,0.0,0.0,0.0,0.0,True,394,False,True,True,False,True,False,False,False,False,True,False,False,False,True
5994_01,23.0,94.0,132.0,0.0,967.0,5.0,False,1236,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5995_01,33.0,0.0,0.0,0.0,0.0,0.0,True,967,False,False,True,True,False,False,False,False,False,False,False,True,False,False
5998_01,30.0,477.0,0.0,8.0,0.0,323.0,True,977,False,False,False,False,True,False,False,False,False,False,False,True,False,True
5999_01,32.0,0.0,104.0,2.0,0.0,801.0,True,968,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6000_01,19.0,781.0,0.0,295.0,613.0,0.0,False,0,False,True,False,False,True,False,False,False,False,False,True,False,False,True
6000_02,41.0,1.0,0.0,808.0,0.0,0.0,False,189,False,True,False,False,True,False,False,False,True,False,False,False,False,False
6001_01,50.0,0.0,0.0,0.0,0.0,0.0,False,969,False,False,True,False,True,False,False,False,False,False,False,True,False,False
6003_01,36.0,9.0,247.0,0.0,482.0,16.0,False,970,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6004_01,21.0,0.0,0.0,0.0,0.0,0.0,True,1143,False,True,True,False,True,False,False,False,False,False,True,False,False,True
6006_01,45.0,1017.0,3863.0,0.0,601.0,3999.0,False,190,True,False,False,False,False,True,False,False,True,False,False,False,False,False
6006_02,26.0,0.0,0.0,0.0,0.0,0.0,True,190,True,False,True,False,False,False,False,False,True,False,False,False,False,False
6007_01,44.0,0.0,0.0,0.0,0.0,0.0,True,971,False,False,True,False,True,False,False,False,False,False,False,True,False,False
6008_01,24.0,0.0,73.0,617.0,0.0,0.0,True,1238,False,False,False,True,False,False,False,False,False,False,True,False,False,False
6010_01,15.0,0.0,0.0,0.0,0.0,0.0,True,979,False,False,True,False,False,False,False,False,False,False,False,True,False,True
6011_01,58.0,0.0,0.0,0.0,1989.0,18.0,False,1239,False,False,False,False,True,False,False,False,False,False,True,False,False,False
6014_01,13.0,28.0,396.0,367.0,0.0,0.0,False,395,False,False,False,False,True,False,False,False,False,True,False,False,False,True
6015_01,19.0,0.0,0.0,0.0,0.0,0.0,True,231,True,False,True,False,True,False,True,False,False,False,False,False,False,True
6015_02,25.0,140.0,4451.0,0.0,0.0,2050.0,True,231,True,False,False,False,False,False,True,False,False,False,False,False,False,True
6016_01,24.0,718.0,0.0,265.0,302.0,384.0,False,383,False,False,False,False,True,False,False,False,False,True,False,False,False,False
6016_02,20.0,3.0,0.0,0.0,806.0,0.0,False,973,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6017_01,34.0,0.0,0.0,0.0,0.0,0.0,True,1144,False,True,True,False,True,False,False,False,False,False,True,False,False,True
6017_02,13.0,0.0,0.0,0.0,0.0,0.0,True,1144,False,True,True,False,True,False,False,False,False,False,True,False,False,True
6019_01,27.0,0.0,839.0,0.0,36.0,5.0,True,1145,False,False,False,False,True,False,False,False,False,False,True,False,False,True
6020_01,39.0,0.0,0.0,0.0,0.0,0.0,False,974,False,False,True,False,False,False,False,False,False,False,False,True,False,False
6020_02,0.0,0.0,0.0,0.0,0.0,0.0,False,974,False,False,True,False,True,False,False,False,False,False,False,True,False,False
6020_03,10.0,0.0,0.0,0.0,0.0,0.0,False,974,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6020_04,9.0,0.0,0.0,0.0,0.0,0.0,False,974,False,False,True,False,True,False,False,False,False,False,False,True,False,False
6020_05,34.0,0.0,968.0,273.0,0.0,283.0,False,1242,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6020_06,11.0,0.0,0.0,0.0,0.0,0.0,False,974,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6020_07,0.0,0.0,0.0,0.0,0.0,0.0,False,974,False,False,True,False,True,False,False,False,False,False,False,True,False,False
6022_01,24.0,0.0,0.0,0.0,14.0,631.0,False,1243,False,False,False,False,True,False,False,False,False,False,True,False,False,False
6024_01,16.0,0.0,0.0,0.0,0.0,0.0,True,975,False,False,True,True,False,False,False,False,False,False,False,True,False,False
6025_01,42.0,0.0,420.0,0.0,1.0,175.0,False,1245,False,False,False,False,True,False,False,False,False,False,True,False,False,False
6026_01,41.0,982.0,64.0,380.0,0.0,0.0,True,1246,False,True,False,False,True,False,False,False,False,False,True,False,False,False
6027_01,36.0,0.0,1828.0,9058.0,1.0,2.0,True,232,True,False,False,False,True,False,True,False,False,False,False,False,False,True
6028_01,27.0,0.0,1801.0,0.0,304.0,1393.0,False,57,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6028_02,32.0,0.0,792.0,0.0,1.0,1335.0,False,57,True,False,False,False,True,True,False,False,False,False,False,False,False,False
6028_03,11.0,0.0,0.0,0.0,0.0,0.0,True,57,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6028_04,26.0,0.0,3638.0,0.0,1043.0,0.0,True,0,True,False,False,False,True,True,False,False,False,False,True,False,False,True
6028_05,28.0,0.0,6921.0,0.0,29.0,45.0,True,57,True,False,False,False,True,False,False,False,False,False,False,False,False,False
6029_01,25.0,0.0,30.0,20.0,0.0,941.0,False,396,False,False,False,False,True,False,False,False,False,True,False,False,False,True
6030_01,5.0,0.0,0.0,0.0,0.0,0.0,True,981,False,False,False,False,True,False,False,False,False,False,False,True,False,True
6030_02,27.0,0.0,0.0,0.0,0.0,0.0,True,981,False,False,True,False,True,False,False,False,False,False,False,True,False,True
6030_03,13.0,852.0,147.0,7.0,0.0,1.0,True,981,False,False,False,False,True,False,False,False,False,False,False,True,False,True
6030_04,30.0,0.0,0.0,47.0,703.0,4.0,True,981,False,False,False,False,True,False,False,False,False,False,False,True,False,True
6030_05,15.0,0.0,0.0,0.0,0.0,0.0,True,981,False,False,True,False,True,False,False,False,False,False,False,True,False,True
6030_06,0.0,0.0,0.0,0.0,0.0,0.0,True,981,False,False,True,False,True,False,False,False,False,False,False,True,False,True
6030_07,49.0,0.0,0.0,0.0,0.0,0.0,True,981,False,False,False,False,True,False,False,False,False,False,False,True,False,True
6031_01,52.0,0.0,645.0,0.0,0.0,395.0,True,1146,False,False,False,False,True,False,False,False,False,False,True,False,False,True
6032_01,15.0,0.0,0.0,0.0,0.0,0.0,True,982,False,False,True,False,True,False,False,False,False,False,False,True,False,True
6032_02,40.0,521.0,4.0,53.0,70.0,141.0,False,397,False,False,False,False,True,False,False,False,False,True,False,False,False,True
6032_03,0.0,0.0,0.0,0.0,0.0,0.0,True,982,False,False,True,False,False,False,False,False,False,False,False,True,False,True
6033_01,32.0,158.0,0.0,139.0,752.0,0.0,False,384,False,True,False,False,True,False,False,False,False,True,False,False,False,False
6033_02,15.0,0.0,0.0,0.0,0.0,0.0,True,1247,False,True,True,False,False,False,False,False,False,False,True,False,False,False
6034_01,26.0,2042.0,0.0,2387.0,10.0,0.0,True,385,False,True,False,True,False,False,False,False,False,True,False,False,False,False
6034_02,31.0,0.0,0.0,0.0,0.0,0.0,False,385,False,True,True,True,False,False,False,False,False,True,False,False,False,False
6034_03,8.0,0.0,0.0,0.0,0.0,0.0,True,385,False,True,False,False,True,False,False,False,False,True,False,False,False,False
6035_01,18.0,0.0,0.0,0.0,1.0,827.0,True,386,False,False,False,False,True,False,False,False,False,True,False,False,False,False
6035_02,3.0,0.0,0.0,0.0,0.0,0.0,False,976,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6036_01,44.0,0.0,1289.0,1224.0,514.0,1674.0,True,225,True,False,False,False,True,False,False,True,False,False,False,False,False,True
6036_02,15.0,0.0,677.0,0.0,179.0,3186.0,True,225,False,False,False,False,True,False,False,True,False,False,False,False,False,True
6036_03,27.0,0.0,1857.0,0.0,778.0,587.0,True,225,True,False,False,False,True,False,False,True,False,False,False,False,False,True
6038_01,22.0,2413.0,0.0,53.0,1.0,0.0,False,1147,False,True,False,False,True,False,False,False,False,False,True,False,False,True
6039_01,2.0,0.0,0.0,0.0,0.0,0.0,True,983,False,False,False,False,True,False,False,False,False,False,False,True,False,True
6039_02,32.0,3.0,0.0,0.0,0.0,757.0,False,1148,False,False,False,False,True,False,False,False,False,False,True,False,False,True
6040_01,16.0,805.0,4.0,0.0,0.0,0.0,True,984,False,False,False,False,True,False,False,False,False,False,False,True,False,True
6041_01,34.0,419.0,0.0,15.0,0.0,0.0,False,1248,False,True,False,False,True,False,False,False,False,False,True,False,False,False
6042_01,32.0,1946.0,0.0,653.0,0.0,0.0,False,1249,False,True,False,False,True,False,False,False,False,False,True,False,False,False
6043_01,28.0,0.0,292.0,1039.0,1.0,489.0,False,978,False,False,False,False,True,False,False,False,False,False,False,True,False,False
